7.368e+01, 7.368e-01, 7.368e+06
9.210e+01, 9.210e-01, 9.210e+06
1.105e+02, 1.105e+00, 1.105e+07
1.289e+02, 1.289e+00, 1.289e+07
1.474e+02, 1.474e+00, 1.474e+07
1.658e+02, 1.658e+00, 1.658e+07
1.842e+02, 1.842e+00, 1.842e+07
4.605e+02, 4.605e+00, 4.605e+07
9.210e+02, 9.210e+00, 9.210e+07
1.842e+03, 1.842e+01, 1.842e+08
1.842e+04, 1.842e+02, 1.842e+09
2.121e+01, 2.121e-01, 2.121e+06
4.242e+01, 4.242e-01, 4.242e+06
6.363e+01, 6.363e-01, 6.363e+06
8.484e+01, 8.484e-01, 8.484e+06
1.060e+02, 1.060e+00, 1.060e+07
1.273e+02, 1.273e+00, 1.273e+07
1.485e+02, 1.485e+00, 1.485e+07
1.697e+02, 1.697e+00, 1.697e+07
1.909e+02, 1.909e+00, 1.909e+07
2.121e+02, 2.121e+00, 2.121e+07
5.302e+02, 5.302e+00, 5.302e+07
1.060e+03, 1.060e+01, 1.060e+08
2.121e+03, 2.121e+01, 2.121e+08
2.121e+04, 2.121e+02, 2.121e+09
2.442e+01, 2.442e-01, 2.442e+06
4.884e+01, 4.884e-01, 4.884e+06
7.326e+01, 7.326e-01, 7.326e+06
9.768e+01, 9.768e-01, 9.768e+06
1.221e+02, 1.221e+00, 1.221e+07
1.465e+02, 1.465e+00, 1.465e+07
1.709e+02, 1.709e+00, 1.709e+07
1.954e+02, 1.954e+00, 1.954e+07
2.198e+02, 2.198e+00, 2.198e+07
2.442e+02, 2.442e+00, 2.442e+07
6.105e+02, 6.105e+00, 6.105e+07
1.221e+03, 1.221e+01, 1.221e+08
2.442e+03, 2.442e+01, 2.442e+08
2.442e+04, 2.442e+02, 2.442e+09
2.812e+01, 2.812e-01, 2.812e+06
5.624e+01, 5.624e-01, 5.624e+06
8.435e+01, 8.435e-01, 8.435e+06
1.125e+02, 1.125e+00, 1.125e+07
1.406e+02, 1.406e+00, 1.406e+07
1.687e+02, 1.687e+00, 1.687e+07
1.968e+02, 1.968e+00, 1.968e+07
2.249e+02, 2.249e+00, 2.249e+07
2.531e+02, 2.531e+00, 2.531e+07
2.812e+02, 2.812e+00, 2.812e+07
7.029e+02, 7.029e+00, 7.029e+07
1.406e+03, 1.406e+01, 1.406e+08
2.812e+03, 2.812e+01, 2.812e+08
2.812e+04, 2.812e+02, 2.812e+09
3.237e+01, 3.237e-01, 3.237e+06
6.475e+01, 6.475e-01, 6.475e+06
9.712e+01, 9.712e-01, 9.712e+06
1.295e+02, 1.295e+00, 1.295e+07
1.619e+02, 1.619e+00, 1.619e+07
1.942e+02, 1.942e+00, 1.942e+07
2.266e+02, 2.266e+00, 2.266e+07
2.590e+02, 2.590e+00, 2.590e+07
2.914e+02, 2.914e+00, 2.914e+07
3.237e+02, 3.237e+00, 3.237e+07
8.094e+02, 8.094e+00, 8.094e+07
1.619e+03, 1.619e+01, 1.619e+08
3.237e+03, 3.237e+01, 3.237e+08
3.237e+04, 3.237e+02, 3.237e+09
3.728e+01, 3.728e-01, 3.728e+06
7.455e+01, 7.455e-01, 7.455e+06
1.118e+02, 1.118e+00, 1.118e+07
1.491e+02, 1.491e+00, 1.491e+07
1.864e+02, 1.864e+00, 1.864e+07
2.237e+02, 2.237e+00, 2.237e+07
2.609e+02, 2.609e+00, 2.609e+07
2.982e+02, 2.982e+00, 2.982e+07
3.355e+02, 3.355e+00, 3.355e+07
3.728e+02, 3.728e+00, 3.728e+07
9.319e+02, 9.319e+00, 9.319e+07
1.864e+03, 1.864e+01, 1.864e+08
3.728e+03, 3.728e+01, 3.728e+08
3.728e+04, 3.728e+02, 3.728e+09
4.292e+01, 4.292e-01, 4.292e+06
8.584e+01, 8.584e-01, 8.584e+06
1.288e+02, 1.288e+00, 1.288e+07
1.717e+02, 1.717e+00, 1.717e+07
2.146e+02, 2.146e+00, 2.146e+07
2.575e+02, 2.575e+00, 2.575e+07
3.004e+02, 3.004e+00, 3.004e+07
3.434e+02, 3.434e+00, 3.434e+07
3.863e+02, 3.863e+00, 3.863e+07
4.292e+02, 4.292e+00, 4.292e+07
1.073e+03, 1.073e+01, 1.073e+08
2.146e+03, 2.146e+01, 2.146e+08
4.292e+03, 4.292e+01, 4.292e+08
4.292e+04, 4.292e+02, 4.292e+09
4.942e+01, 4.942e-01, 4.942e+06
